-------------------------
Circuit delay: 2844.5946ps
NAND-P2_R1110_U412: 583.8613 ps
NOT-P2_R1077_U88: 518.5885 ps
NAND-P2_R1077_U304: 455.5912 ps
NAND-P2_R1077_U364: 506.1753 ps
NAND-P2_R1077_U410: 548.1614 ps
NAND-P2_R1077_U412: 556.5332 ps
NOT-P2_R1143_U88: 473.003 ps
NAND-P2_R1143_U304: 461.5228 ps
NAND-P2_R1143_U364: 512.107 ps
NAND-P2_R1143_U410: 502.5759 ps
NAND-P2_R1143_U412: 510.9477 ps
NOT-P2_R1158_U187: 641.5358 ps
NAND-P2_R1158_U524: 653.5806 ps
NOT-P2_R1131_U51: 463.6219 ps
NAND-P2_R1131_U303: 566.961 ps
NAND-P2_R1131_U401: 498.4645 ps
NAND-P2_R1131_U402: 519.0019 ps
NOT-P2_R1161_U88: 473.003 ps
NAND-P2_R1161_U304: 461.5228 ps
NAND-P2_R1161_U364: 512.107 ps
NAND-P2_R1161_U410: 502.5759 ps
NAND-P2_R1161_U412: 510.9477 ps
NAND-P2_U5839: 508.1767 ps
NAND-P2_U4565: 733.5075 ps
NAND-P2_U4735: 748.1549 ps
NAND-P2_U5235: 767.8819 ps
NAND-P2_U5276: 422.4998 ps
NAND-P2_U5350: 431.4729 ps
NAND-P2_U5834: 555.2804 ps
NOT-P2_R693_U17: 526.6614 ps
NAND-P2_R693_U110: 468.7654 ps
NOT-P2_R1095_U91: 472.4856 ps
NAND-P2_R1095_U299: 532.3919 ps
NAND-P2_R1095_U407: 574.0276 ps
NAND-P2_R1095_U409: 577.4083 ps
NOT-P2_R1200_U91: 494.2561 ps
NAND-P2_R1200_U299: 517.7977 ps
NAND-P2_R1200_U407: 555.3216 ps
NAND-P2_R1200_U409: 558.7022 ps
NOT-P2_R1179_U91: 571.0392 ps
NAND-P2_R1179_U299: 604.7378 ps
NAND-P2_R1179_U407: 642.255 ps
NAND-P2_R1179_U409: 645.6475 ps
NOT-P2_R1110_U46: 593.2485 ps
OR-P2_R1110_U301: 457.3601 ps
NAND-P2_R1110_U302: 474.5724 ps
NAND-P2_R1110_U417: 622.4733 ps
NAND-P2_R1110_U419: 631.0938 ps
NOT-P2_R1077_U46: 565.9143 ps
OR-P2_R1077_U301: 457.3601 ps
NAND-P2_R1077_U302: 474.5724 ps
NAND-P2_R1077_U417: 595.1391 ps
NAND-P2_R1077_U419: 603.7596 ps
NOT-P2_R1143_U46: 520.3294 ps
OR-P2_R1143_U301: 463.2918 ps
NAND-P2_R1143_U302: 480.5041 ps
NAND-P2_R1143_U417: 549.5542 ps
NAND-P2_R1143_U419: 558.1748 ps
NOT-P2_R1158_U168: 568.7177 ps
NAND-P2_R1158_U468: 578.6879 ps
NOT-P2_R1131_U91: 494.2561 ps
NAND-P2_R1131_U299: 517.7977 ps
NAND-P2_R1131_U407: 555.3216 ps
NAND-P2_R1131_U409: 558.7022 ps
NOT-P2_R1161_U46: 520.3294 ps
OR-P2_R1161_U301: 463.2918 ps
NAND-P2_R1161_U302: 480.5041 ps
NAND-P2_R1161_U417: 549.5542 ps
NAND-P2_R1161_U419: 558.1748 ps
NAND-P2_U5836: 555.2804 ps
NAND-P2_U4547: 783.9066 ps
NAND-P2_U4731: 799.615 ps
NAND-P2_U5003: 819.0475 ps
NAND-P2_U5278: 473.3003 ps
NAND-P2_U5353: 482.2917 ps
NAND-P2_U5915: 587.8273 ps
NOT-P2_R693_U72: 577.3917 ps
NAND-P2_R693_U188: 594.3299 ps
NOT-P2_R1095_U90: 480.9174 ps
NAND-P2_R1095_U195: 553.7068 ps
NAND-P2_R1095_U412: 644.9975 ps
NOT-P2_R1200_U90: 502.6879 ps
NAND-P2_R1200_U195: 539.1126 ps
NAND-P2_R1200_U412: 626.2874 ps
NOT-P2_R1179_U90: 579.471 ps
NAND-P2_R1179_U195: 626.0526 ps
NAND-P2_R1179_U412: 713.2501 ps
NOT-P2_R1110_U49: 635.2437 ps
NAND-P2_R1110_U86: 506.9108 ps
NAND-P2_R1110_U312: 671.5901 ps
NAND-P2_R1110_U367: 455.5912 ps
NAND-P2_R1110_U424: 651.6995 ps
NOT-P2_R1077_U49: 607.9306 ps
NAND-P2_R1077_U86: 506.9108 ps
NAND-P2_R1077_U312: 644.2771 ps
NAND-P2_R1077_U367: 455.5912 ps
NAND-P2_R1077_U424: 624.3865 ps
NOT-P2_R1143_U49: 562.3457 ps
NAND-P2_R1143_U86: 512.8424 ps
NAND-P2_R1143_U312: 598.6921 ps
NAND-P2_R1143_U367: 461.5228 ps
NAND-P2_R1143_U424: 578.8015 ps
NOT-P2_R1158_U183: 595.649 ps
NAND-P2_R1158_U513: 605.6053 ps
NOT-P2_R1131_U90: 502.6879 ps
NAND-P2_R1131_U195: 539.1126 ps
NAND-P2_R1131_U412: 626.2874 ps
NOT-P2_R1161_U49: 562.3457 ps
NAND-P2_R1161_U86: 512.8424 ps
NAND-P2_R1161_U312: 598.6921 ps
NAND-P2_R1161_U367: 461.5228 ps
NAND-P2_R1161_U424: 578.8015 ps
NAND-P2_U5917: 587.8273 ps
NAND-P2_U4529: 827.6432 ps
NAND-P2_U4727: 843.7524 ps
NAND-P2_U5136: 863.0737 ps
NAND-P2_U5280: 548.209 ps
NAND-P2_U5356: 557.2073 ps
NAND-P2_U5918: 631.602 ps
NOT-P2_R693_U71: 565.3727 ps
NAND-P2_R693_U187: 638.0004 ps
NOT-P2_R1095_U88: 594.2509 ps
NAND-P2_R1095_U295: 605.7077 ps
NAND-P2_R1095_U416: 679.0338 ps
NOT-P2_R1200_U88: 579.6567 ps
NAND-P2_R1200_U295: 591.1134 ps
NAND-P2_R1200_U416: 660.3278 ps
NOT-P2_R1179_U88: 666.5968 ps
NAND-P2_R1179_U295: 678.0535 ps
NAND-P2_R1179_U416: 747.2709 ps
NOT-P2_R1110_U50: 711.9144 ps
NAND-P2_R1110_U173: 483.1471 ps
OR-P2_R1110_U295: 490.0014 ps
OR-P2_R1110_U308: 724.2558 ps
OR-P2_R1110_U314: 741.6224 ps
NAND-P2_R1110_U426: 725.0911 ps
NOT-P2_R1077_U50: 684.5867 ps
NAND-P2_R1077_U173: 483.1471 ps
OR-P2_R1077_U295: 490.0014 ps
OR-P2_R1077_U308: 696.9428 ps
OR-P2_R1077_U314: 714.2947 ps
NAND-P2_R1077_U426: 697.7633 ps
NOT-P2_R1143_U50: 639.0012 ps
NAND-P2_R1143_U173: 489.0788 ps
OR-P2_R1143_U295: 495.9331 ps
OR-P2_R1143_U308: 651.3578 ps
OR-P2_R1143_U314: 668.7092 ps
NAND-P2_R1143_U426: 652.1779 ps
NOT-P2_R1158_U184: 615.803 ps
NAND-P2_R1158_U516: 626.7414 ps
NOT-P2_R1131_U88: 579.6567 ps
NAND-P2_R1131_U295: 591.1134 ps
NAND-P2_R1131_U416: 660.3278 ps
NOT-P2_R1161_U50: 639.0012 ps
NAND-P2_R1161_U173: 489.0788 ps
OR-P2_R1161_U295: 495.9331 ps
OR-P2_R1161_U308: 651.3578 ps
OR-P2_R1161_U314: 668.7092 ps
NAND-P2_R1161_U426: 652.1779 ps
NAND-P2_U5920: 631.602 ps
NAND-P2_U4511: 888.7486 ps
NAND-P2_U4723: 906.9799 ps
NAND-P2_U5100: 925.7122 ps
NAND-P2_U5282: 593.4816 ps
NAND-P2_U5359: 581.6933 ps
NAND-P2_U5924: 692.9093 ps
NOT-P2_R693_U70: 627.174 ps
NAND-P2_R693_U184: 705.7775 ps
NOT-P2_R1095_U86: 616.4506 ps
NAND-P2_R1095_U291: 627.0254 ps
NAND-P2_R1095_U421: 740.2719 ps
NOT-P2_R1200_U86: 601.8564 ps
NAND-P2_R1200_U291: 612.4312 ps
NAND-P2_R1200_U421: 721.5659 ps
NOT-P2_R1179_U86: 688.7965 ps
NAND-P2_R1179_U291: 699.3713 ps
NAND-P2_R1179_U421: 808.509 ps
NOT-P2_R1110_U52: 773.5877 ps
NAND-P2_R1110_U176: 554.4846 ps
OR-P2_R1110_U298: 601.5545 ps
NAND-P2_R1110_U431: 786.2585 ps
NOT-P2_R1077_U52: 746.256 ps
NAND-P2_R1077_U176: 554.4846 ps
OR-P2_R1077_U298: 601.5545 ps
NAND-P2_R1077_U431: 758.9267 ps
NOT-P2_R1143_U52: 700.6705 ps
NAND-P2_R1143_U176: 560.4163 ps
OR-P2_R1143_U298: 607.4862 ps
NAND-P2_R1143_U431: 713.3413 ps
NOT-P2_R1158_U185: 706.8427 ps
NAND-P2_R1158_U519: 717.6002 ps
NOT-P2_R1131_U86: 601.8564 ps
NAND-P2_R1131_U291: 612.4312 ps
NAND-P2_R1131_U421: 721.5659 ps
NOT-P2_R1161_U52: 700.6705 ps
NAND-P2_R1161_U176: 560.4163 ps
OR-P2_R1161_U298: 607.4862 ps
NAND-P2_R1161_U431: 713.3413 ps
NAND-P2_U5926: 692.9093 ps
NAND-P2_U4493: 874.1454 ps
NAND-P2_U4719: 887.0525 ps
NAND-P2_U5217: 907.2768 ps
NAND-P2_U5284: 531.9907 ps
NAND-P2_U5362: 519.8961 ps
NAND-P2_U5921: 677.8463 ps
NOT-P2_R693_U69: 658.3391 ps
NAND-P2_R693_U183: 691.4746 ps
NOT-P2_R1095_U79: 503.4083 ps
NAND-P2_R1095_U281: 516.7729 ps
NAND-P2_R1095_U287: 573.6083 ps
NAND-P2_R1095_U313: 752.2506 ps
NAND-P2_R1095_U426: 734.5402 ps
NOT-P2_R1200_U79: 488.8141 ps
NAND-P2_R1200_U281: 502.1787 ps
NAND-P2_R1200_U287: 559.0141 ps
NAND-P2_R1200_U313: 705.1087 ps
NAND-P2_R1200_U426: 687.3983 ps
NOT-P2_R1179_U79: 575.7541 ps
NAND-P2_R1179_U281: 589.1187 ps
NAND-P2_R1179_U287: 645.9542 ps
NAND-P2_R1179_U313: 804.2309 ps
NAND-P2_R1179_U426: 786.5228 ps
NOT-P2_R1110_U84: 722.2511 ps
OR-P2_R1110_U291: 587.5981 ps
NAND-P2_R1110_U293: 571.8858 ps
NAND-P2_R1110_U436: 752.3294 ps
NAND-P2_R1110_U438: 760.7627 ps
NOT-P2_R1077_U84: 722.2511 ps
OR-P2_R1077_U291: 587.5981 ps
NAND-P2_R1077_U293: 571.8858 ps
NAND-P2_R1077_U436: 752.3294 ps
NAND-P2_R1077_U438: 760.7627 ps
NOT-P2_R1143_U84: 648.229 ps
OR-P2_R1143_U291: 593.5298 ps
NAND-P2_R1143_U293: 577.8175 ps
NAND-P2_R1143_U436: 678.3074 ps
NAND-P2_R1143_U438: 686.7406 ps
NOT-P2_R1158_U182: 664.3925 ps
NAND-P2_R1158_U510: 674.8293 ps
NOT-P2_R1131_U79: 488.8141 ps
NAND-P2_R1131_U281: 502.1787 ps
NAND-P2_R1131_U287: 559.0141 ps
NAND-P2_R1131_U313: 705.1087 ps
NAND-P2_R1131_U426: 687.3983 ps
NOT-P2_R1161_U84: 648.229 ps
OR-P2_R1161_U291: 593.5298 ps
NAND-P2_R1161_U293: 577.8175 ps
NAND-P2_R1161_U436: 678.3074 ps
NAND-P2_R1161_U438: 686.7406 ps
NAND-P2_U5923: 677.8463 ps
NAND-P2_U4475: 950.0009 ps
NAND-P2_U4715: 966.492 ps
NAND-P2_U5048: 985.7216 ps
NAND-P2_U5286: 635.8464 ps
NAND-P2_U5365: 626.8424 ps
NAND-P2_U5864: 813.7578 ps
NOT-P2_R693_U24: 734.6382 ps
NAND-P2_R693_U120: 627.3552 ps
NOT-P2_R1095_U80: 560.3058 ps
NAND-P2_R1095_U194: 563.4275 ps
NAND-P2_R1095_U429: 827.3541 ps
NOT-P2_R1200_U80: 545.7116 ps
NAND-P2_R1200_U194: 548.8333 ps
NAND-P2_R1200_U429: 780.2195 ps
NOT-P2_R1179_U80: 632.6516 ps
NAND-P2_R1179_U194: 635.7733 ps
NAND-P2_R1179_U429: 879.3555 ps
NOT-P2_R1110_U82: 798.6909 ps
OR-P2_R1110_U287: 617.3727 ps
NAND-P2_R1110_U289: 609.6388 ps
NAND-P2_R1110_U443: 827.0621 ps
NAND-P2_R1110_U445: 836.5242 ps
NOT-P2_R1077_U82: 798.6909 ps
OR-P2_R1077_U287: 617.3727 ps
NAND-P2_R1077_U289: 609.6388 ps
NAND-P2_R1077_U443: 827.0621 ps
NAND-P2_R1077_U445: 836.5242 ps
NOT-P2_R1143_U82: 724.6684 ps
OR-P2_R1143_U287: 623.3044 ps
NAND-P2_R1143_U289: 615.5704 ps
NAND-P2_R1143_U443: 753.0397 ps
NAND-P2_R1143_U445: 762.5017 ps
NOT-P2_R1158_U181: 701.2623 ps
NAND-P2_R1158_U507: 711.5692 ps
NOT-P2_R1131_U80: 545.7116 ps
NAND-P2_R1131_U194: 548.8333 ps
NAND-P2_R1131_U429: 780.2195 ps
NOT-P2_R1161_U82: 724.6684 ps
OR-P2_R1161_U287: 623.3044 ps
NAND-P2_R1161_U289: 615.5704 ps
NAND-P2_R1161_U443: 753.0397 ps
NAND-P2_R1161_U445: 762.5017 ps
NAND-P2_U5866: 813.7578 ps
NAND-P2_U4457: 978.9874 ps
NAND-P2_U4711: 994.4174 ps
NAND-P2_U5154: 1013.9415 ps
NAND-P2_U5288: 533.9122 ps
NAND-P2_U5368: 545.9748 ps
NAND-P2_U5846: 818.7619 ps
NOT-P2_R693_U26: 699.921 ps
NAND-P2_R693_U121: 669.02 ps
NOT-P2_R1095_U81: 599.0629 ps
NAND-P2_R1095_U286: 630.75 ps
NAND-P2_R1095_U433: 856.7038 ps
NOT-P2_R1200_U81: 584.4687 ps
NAND-P2_R1200_U286: 616.1558 ps
NAND-P2_R1200_U433: 809.5632 ps
NOT-P2_R1179_U81: 671.4087 ps
NAND-P2_R1179_U286: 703.0958 ps
NAND-P2_R1179_U433: 908.6896 ps
NOT-P2_R1110_U54: 787.1328 ps
OR-P2_R1110_U273: 597.7815 ps
NAND-P2_R1110_U280: 578.3396 ps
OR-P2_R1110_U283: 582.0154 ps
NAND-P2_R1110_U450: 816.057 ps
NAND-P2_R1110_U452: 851.966 ps
NOT-P2_R1077_U54: 787.1328 ps
OR-P2_R1077_U273: 597.7815 ps
NAND-P2_R1077_U280: 578.3396 ps
OR-P2_R1077_U283: 582.0154 ps
NAND-P2_R1077_U450: 816.057 ps
NAND-P2_R1077_U452: 851.966 ps
NOT-P2_R1143_U54: 713.1404 ps
OR-P2_R1143_U273: 603.7132 ps
NAND-P2_R1143_U280: 584.2713 ps
OR-P2_R1143_U283: 587.9471 ps
NAND-P2_R1143_U450: 742.0646 ps
NAND-P2_R1143_U452: 777.9736 ps
NOT-P2_R1158_U178: 627.5157 ps
NAND-P2_R1158_U498: 637.8611 ps
NOT-P2_R1131_U81: 584.4687 ps
NAND-P2_R1131_U286: 616.1558 ps
NAND-P2_R1131_U433: 809.5632 ps
NOT-P2_R1161_U54: 713.1404 ps
OR-P2_R1161_U273: 603.7132 ps
NAND-P2_R1161_U280: 584.2713 ps
OR-P2_R1161_U283: 587.9471 ps
NAND-P2_R1161_U450: 742.0646 ps
NAND-P2_R1161_U452: 777.9736 ps
NAND-P2_U5848: 818.7619 ps
NAND-P2_U4439: 1029.4382 ps
NAND-P2_U4707: 1045.8775 ps
NAND-P2_U5066: 1065.1071 ps
NAND-P2_U5290: 594.3978 ps
NAND-P2_U5371: 603.4018 ps
NAND-P2_U5849: 869.164 ps
NOT-P2_R693_U33: 754.3416 ps
NAND-P2_R693_U125: 746.1574 ps
NOT-P2_R1095_U77: 671.4379 ps
NAND-P2_R1095_U277: 682.7634 ps
NAND-P2_R1095_U437: 880.8482 ps
NOT-P2_R1200_U77: 656.8437 ps
NAND-P2_R1200_U277: 668.1692 ps
NAND-P2_R1200_U437: 862.1422 ps
NOT-P2_R1179_U77: 743.7838 ps
NAND-P2_R1179_U277: 755.1093 ps
NAND-P2_R1179_U437: 949.0853 ps
NOT-P2_R1110_U81: 548.1627 ps
OR-P2_R1110_U271: 563.0526 ps
NAND-P2_R1110_U275: 529.6899 ps
NAND-P2_R1110_U325: 904.5541 ps
NAND-P2_R1110_U455: 884.1141 ps
NOT-P2_R1077_U81: 548.1627 ps
OR-P2_R1077_U271: 563.0526 ps
NAND-P2_R1077_U275: 529.6899 ps
NAND-P2_R1077_U325: 877.2401 ps
NAND-P2_R1077_U455: 856.8002 ps
NOT-P2_R1143_U81: 554.0944 ps
OR-P2_R1143_U271: 568.9842 ps
NAND-P2_R1143_U275: 535.6216 ps
NAND-P2_R1143_U325: 831.6546 ps
NAND-P2_R1143_U455: 811.2146 ps
NOT-P2_R1158_U179: 678.3722 ps
NAND-P2_R1158_U501: 689.2825 ps
NOT-P2_R1131_U77: 656.8437 ps
NAND-P2_R1131_U277: 668.1692 ps
NAND-P2_R1131_U437: 862.1422 ps
NOT-P2_R1161_U81: 554.0944 ps
OR-P2_R1161_U271: 568.9842 ps
NAND-P2_R1161_U275: 535.6216 ps
NAND-P2_R1161_U325: 831.6546 ps
NAND-P2_R1161_U455: 811.2146 ps
NAND-P2_U5851: 869.164 ps
NAND-P2_U4097: 1510.6655 ps
NAND-P2_U4631: 1532.9849 ps
NAND-P2_U5163: 1550.4621 ps
NAND-P2_U5314: 1026.7601 ps
NAND-P2_U5406: 1042.2803 ps
NOT-P2_U5485: 1278.5692 ps
NAND-P2_U5901: 1291.1016 ps
NOT-P2_R693_U48: 1141.6333 ps
NAND-P2_R693_U141: 1143.8321 ps
NOT-P2_R1095_U174: 719.2192 ps
NAND-P2_R1095_U442: 1362.5492 ps
NOT-P2_R1200_U174: 704.625 ps
NAND-P2_R1200_U442: 1343.8439 ps
NOT-P2_R1179_U174: 791.565 ps
NAND-P2_R1179_U442: 1430.7838 ps
NAND-P2_R1110_U43: 719.7001 ps
OR-P2_R1110_U183: 734.9344 ps
OR-P2_R1110_U327: 1397.8064 ps
NAND-P2_R1077_U43: 719.7001 ps
OR-P2_R1077_U183: 734.9344 ps
OR-P2_R1077_U327: 1370.4721 ps
NAND-P2_R1143_U43: 725.6318 ps
OR-P2_R1143_U183: 740.8661 ps
OR-P2_R1143_U327: 1324.8867 ps
NOT-P2_R1158_U153: 782.2491 ps
NAND-P2_R1158_U407: 792.5948 ps
NOT-P2_R1131_U174: 704.625 ps
NAND-P2_R1131_U442: 1343.8439 ps
NAND-P2_R1161_U43: 725.6318 ps
OR-P2_R1161_U183: 740.8661 ps
OR-P2_R1161_U327: 1324.8867 ps
NAND-P2_U4421: 1064.827 ps
NAND-P2_U4703: 1080.2729 ps
NAND-P2_U5190: 1099.7783 ps
NAND-P2_U5294: 663.7538 ps
NAND-P2_U5376: 672.7407 ps
NOT-P2_U5609: 918.563 ps
NAND-P2_U5913: 932.6981 ps
NOT-P2_R693_U32: 718.669 ps
NAND-P2_R693_U124: 762.8208 ps
NOT-P2_R1095_U75: 666.6865 ps
NAND-P2_R1095_U273: 677.6528 ps
NAND-P2_R1095_U447: 916.0336 ps
NOT-P2_R1200_U75: 652.0923 ps
NAND-P2_R1200_U273: 663.0586 ps
NAND-P2_R1200_U447: 897.3259 ps
NOT-P2_R1179_U75: 739.0323 ps
NAND-P2_R1179_U273: 749.9987 ps
NAND-P2_R1179_U447: 984.2765 ps
NOT-P2_R1110_U78: 948.9006 ps
NAND-P2_R1110_U80: 529.6899 ps
OR-P2_R1110_U272: 600.2721 ps
OR-P2_R1110_U321: 969.8709 ps
OR-P2_R1110_U329: 979.3507 ps
NAND-P2_R1110_U459: 962.2354 ps
NOT-P2_R1077_U78: 921.5748 ps
NAND-P2_R1077_U80: 529.6899 ps
OR-P2_R1077_U272: 600.2721 ps
OR-P2_R1077_U321: 942.557 ps
OR-P2_R1077_U329: 952.0249 ps
NAND-P2_R1077_U459: 934.9096 ps
NOT-P2_R1143_U78: 875.9893 ps
NAND-P2_R1143_U80: 535.6216 ps
OR-P2_R1143_U272: 606.2038 ps
OR-P2_R1143_U321: 896.9715 ps
OR-P2_R1143_U329: 906.4394 ps
NAND-P2_R1143_U459: 889.3241 ps
NOT-P2_R1158_U180: 750.2433 ps
NAND-P2_R1158_U504: 761.2382 ps
NOT-P2_R1131_U75: 652.0923 ps
NAND-P2_R1131_U273: 663.0586 ps
NAND-P2_R1131_U447: 897.3259 ps
NOT-P2_R1161_U78: 875.9893 ps
NAND-P2_R1161_U80: 535.6216 ps
OR-P2_R1161_U272: 606.2038 ps
OR-P2_R1161_U321: 896.9715 ps
OR-P2_R1161_U329: 906.4394 ps
NAND-P2_R1161_U459: 889.3241 ps
NAND-P2_U4403: 1146.0383 ps
NAND-P2_U4699: 1165.6362 ps
NAND-P2_U5021: 1183.9928 ps
NAND-P2_U5296: 701.6569 ps
NAND-P2_U5379: 689.6477 ps
NOT-P2_U5604: 940.1796 ps
NAND-P2_U5892: 953.2215 ps
NOT-P2_R693_U29: 807.27 ps
AND-P2_R693_U79: 822.3122 ps
NOT-P2_R1095_U177: 683.7378 ps
NAND-P2_R1095_U452: 997.5487 ps
NOT-P2_R1200_U177: 669.1436 ps
NAND-P2_R1200_U452: 978.8419 ps
NOT-P2_R1179_U177: 756.0837 ps
NAND-P2_R1179_U452: 1065.7885 ps
NOT-P2_R1110_U75: 1031.2075 ps
NAND-P2_R1110_U77: 664.1193 ps
OR-P2_R1110_U282: 719.6459 ps
NAND-P2_R1110_U464: 1043.5914 ps
NOT-P2_R1077_U75: 1003.8736 ps
NAND-P2_R1077_U77: 664.1193 ps
OR-P2_R1077_U282: 719.6459 ps
NAND-P2_R1077_U464: 1016.2574 ps
NOT-P2_R1143_U75: 958.2881 ps
NAND-P2_R1143_U77: 670.051 ps
OR-P2_R1143_U282: 725.5776 ps
NAND-P2_R1143_U464: 970.6719 ps
NOT-P2_R1158_U177: 813.7295 ps
NAND-P2_R1158_U495: 823.9583 ps
NOT-P2_R1131_U177: 669.1436 ps
NAND-P2_R1131_U452: 978.8419 ps
NOT-P2_R1161_U75: 958.2881 ps
NAND-P2_R1161_U77: 670.051 ps
OR-P2_R1161_U282: 725.5776 ps
NAND-P2_R1161_U464: 970.6719 ps
NAND-P2_U4385: 1149.4693 ps
NAND-P2_U4695: 1165.4362 ps
NAND-P2_U5109: 1184.797 ps
NAND-P2_U5298: 691.5603 ps
NAND-P2_U5382: 701.1256 ps
NOT-P2_U5597: 959.8398 ps
NAND-P2_U5868: 973.8328 ps
NOT-P2_R693_U31: 903.5724 ps
AND-P2_R693_U80: 856.2883 ps
NOT-P2_R1095_U72: 651.5469 ps
NAND-P2_R1095_U267: 663.0813 ps
NAND-P2_R1095_U457: 1000.8505 ps
NOT-P2_R1200_U72: 636.9527 ps
NAND-P2_R1200_U267: 648.4871 ps
NAND-P2_R1200_U457: 982.1446 ps
NOT-P2_R1179_U72: 723.8928 ps
NAND-P2_R1179_U267: 735.4271 ps
NAND-P2_R1179_U457: 1069.0877 ps
NOT-P2_R1110_U60: 645.4261 ps
OR-P2_R1110_U263: 690.8246 ps
NAND-P2_R1110_U268: 617.6939 ps
NAND-P2_R1110_U334: 1024.6668 ps
NAND-P2_R1110_U469: 1003.2869 ps
NOT-P2_R1077_U60: 645.4261 ps
OR-P2_R1077_U263: 690.8246 ps
NAND-P2_R1077_U268: 617.6939 ps
NAND-P2_R1077_U334: 997.3528 ps
NAND-P2_R1077_U469: 975.9729 ps
NOT-P2_R1143_U60: 651.3577 ps
OR-P2_R1143_U263: 696.7562 ps
NAND-P2_R1143_U268: 623.6256 ps
NAND-P2_R1143_U334: 951.7673 ps
NAND-P2_R1143_U469: 930.3874 ps
NOT-P2_R1158_U175: 751.4112 ps
NAND-P2_R1158_U489: 761.7352 ps
NOT-P2_R1131_U72: 636.9527 ps
NAND-P2_R1131_U267: 648.4871 ps
NAND-P2_R1131_U457: 982.1446 ps
NOT-P2_R1161_U60: 651.3577 ps
OR-P2_R1161_U263: 696.7562 ps
NAND-P2_R1161_U268: 623.6256 ps
NAND-P2_R1161_U334: 951.7673 ps
NAND-P2_R1161_U469: 930.3874 ps
NAND-P2_U4367: 1147.6851 ps
NAND-P2_U4691: 1159.5982 ps
NAND-P2_U5127: 1180.0984 ps
NAND-P2_U5300: 714.505 ps
NAND-P2_U5385: 728.6672 ps
NOT-P2_U5590: 899.1815 ps
NAND-P2_U5889: 914.2943 ps
NOT-P2_R693_U36: 901.3319 ps
NAND-P2_R693_U126: 937.9072 ps
NOT-P2_R1095_U65: 551.8341 ps
NAND-P2_R1095_U257: 565.6572 ps
NAND-P2_R1095_U263: 622.3939 ps
NAND-P2_R1095_U324: 1025.95 ps
NAND-P2_R1095_U462: 1008.1483 ps
NOT-P2_R1200_U65: 537.2399 ps
NAND-P2_R1200_U257: 551.063 ps
NAND-P2_R1200_U263: 607.7996 ps
NAND-P2_R1200_U324: 978.8074 ps
NAND-P2_R1200_U462: 961.0057 ps
NOT-P2_R1179_U65: 624.18 ps
NAND-P2_R1179_U257: 638.0031 ps
NAND-P2_R1179_U263: 694.7397 ps
NAND-P2_R1179_U324: 1077.9303 ps
NAND-P2_R1179_U462: 1060.1309 ps
NOT-P2_R1110_U56: 1019.921 ps
NAND-P2_R1110_U59: 614.1606 ps
OR-P2_R1110_U264: 696.6545 ps
OR-P2_R1110_U330: 1059.1741 ps
OR-P2_R1110_U336: 1057.1483 ps
NAND-P2_R1110_U471: 1034.1104 ps
NOT-P2_R1077_U56: 1019.921 ps
NAND-P2_R1077_U59: 614.1606 ps
OR-P2_R1077_U264: 696.6545 ps
OR-P2_R1077_U330: 1031.8601 ps
OR-P2_R1077_U336: 1057.1483 ps
NAND-P2_R1077_U471: 1034.1104 ps
NOT-P2_R1143_U56: 945.9119 ps
NAND-P2_R1143_U59: 620.0922 ps
OR-P2_R1143_U264: 702.5862 ps
OR-P2_R1143_U330: 986.2746 ps
OR-P2_R1143_U336: 983.1392 ps
NAND-P2_R1143_U471: 960.1013 ps
NOT-P2_R1158_U176: 741.9847 ps
NAND-P2_R1158_U492: 753.2851 ps
NOT-P2_R1131_U65: 537.2399 ps
NAND-P2_R1131_U257: 551.063 ps
NAND-P2_R1131_U263: 607.7996 ps
NAND-P2_R1131_U324: 978.8074 ps
NAND-P2_R1131_U462: 961.0057 ps
NOT-P2_R1161_U56: 945.9119 ps
NAND-P2_R1161_U59: 620.0922 ps
OR-P2_R1161_U264: 702.5862 ps
OR-P2_R1161_U330: 986.2746 ps
OR-P2_R1161_U336: 983.1392 ps
NAND-P2_R1161_U471: 960.1013 ps
NAND-P2_U4349: 1226.8767 ps
NAND-P2_U4687: 1242.7046 ps
NAND-P2_U4990: 1262.1183 ps
NAND-P2_U5302: 881.6024 ps
NAND-P2_U5388: 868.5218 ps
NOT-P2_U5583: 994.8989 ps
NAND-P2_U5871: 1008.9439 ps
NOT-P2_R693_U37: 995.2086 ps
NAND-P2_R693_U129: 994.7119 ps
NOT-P2_R1095_U66: 612.0212 ps
NAND-P2_R1095_U193: 615.3551 ps
NAND-P2_R1095_U465: 1104.3363 ps
NOT-P2_R1200_U66: 597.427 ps
NAND-P2_R1200_U193: 600.7609 ps
NAND-P2_R1200_U465: 1057.2018 ps
NOT-P2_R1179_U66: 684.367 ps
NAND-P2_R1179_U193: 687.7009 ps
NAND-P2_R1179_U465: 1156.3377 ps
NOT-P2_R1110_U73: 1075.3544 ps
OR-P2_R1110_U259: 753.2119 ps
NAND-P2_R1110_U261: 743.6081 ps
NAND-P2_R1110_U476: 1104.0415 ps
NAND-P2_R1110_U478: 1113.4171 ps
NOT-P2_R1077_U73: 1075.3544 ps
OR-P2_R1077_U259: 753.2119 ps
NAND-P2_R1077_U261: 743.6081 ps
NAND-P2_R1077_U476: 1104.0415 ps
NAND-P2_R1077_U478: 1113.4171 ps
NOT-P2_R1143_U73: 1001.3319 ps
OR-P2_R1143_U259: 759.1436 ps
